"id_transaction","siren","periode","pays_contrepartie","type_flux","nature_service","montant_eur","devise_origine"
"TRX_008135","591828838","2023-08","BE","Export","Courtage",139968.47,"EUR"
"TRX_008136","561267069","2024-10","SG","Export","Maintenance",180639.43,"EUR"
"TRX_008137","503421033","2025-04","AU","Export","Courtage",16284.33,"GBP"
"TRX_008138","763468302","2025-01","NL","Import","Consulting",172273.02,"USD"
"TRX_008139","702662157","2024-10","JP","Export","Fret",178350.81,"GBP"
"TRX_008140","720493468","2024-02","AU","Export","Services informatiques",128009.29,"EUR"
"TRX_008141","469431876","2024-08","AU","Export","Logistique",140254.06,"USD"
"TRX_008142","440608028","2023-07","CA","Export","Leasing",18099.78,"USD"
"TRX_008143","694567969","2023-02","IN","Import","Courtage",37802.26,"USD"
"TRX_008144","363488763","2023-01","JP","Export","Logistique",4653.41,"USD"
"TRX_008145","856514727","2025-01","PL","Import","Maintenance",207935.55,"GBP"
"TRX_008146","763468302","2023-02","CN","Import","Maintenance",299540.49,"GBP"
"TRX_008147","676822243","2023-12","HK","Export","Consulting",101682.07,"EUR"
"TRX_008148","509623141","2023-11","BE","Import","Consulting",127505.12,"GBP"
"TRX_008149","464357789","2023-10","HK","Export","R&D",31465.91,"EUR"
"TRX_008150","642048867","2024-05","US","Import","Consulting",67184.48,"EUR"
"TRX_008151","647310851","2023-06","US","Export","Consulting",181334.42,"USD"
"TRX_008152","685664947","2023-10","AU","Import","Consulting",118386.39,"GBP"
"TRX_008153","560040156","2025-03","SE","Export","Publicité",46986.89,"EUR"
"TRX_008154","616907383","2024-07","MX","Export","Logistique",19934.64,"GBP"
"TRX_008155","516076352","2024-08","DE","Import","Services informatiques",102980.4,"EUR"
"TRX_008156","673251982","2025-10","HK","Export","Leasing",45747.16,"EUR"
"TRX_008157","566062183","2023-10","NL","Export","Leasing",17033.7,"EUR"
"TRX_008158","778245953","2025-12","ES","Import","Publicité",27240.21,"EUR"
"TRX_008159","807180823","2023-10","BE","Import","Courtage",156113.11,"USD"
"TRX_008160","694567969","2024-04","IT","Import","Fret",112065.54,"EUR"
"TRX_008161","566062183","2025-07","MX","Export","Maintenance",92934.65,"USD"
"TRX_008162","629877872","2024-07","IT","Import","Services informatiques",53757.42,"USD"
"TRX_008163","763799764","2023-07","NL","Export","Logistique",10049.65,"GBP"
"TRX_008164","310982527","2023-05","SE","Export","R&D",20683.45,"EUR"
"TRX_008165","561267069","2025-06","JP","Export","Services informatiques",71306.98,"GBP"
"TRX_008166","701750464","2025-07","SG","Import","Publicité",82956.38,"EUR"
"TRX_008167","309150406","2025-10","MX","Export","Maintenance",187659.11,"GBP"
"TRX_008168","395721344","2024-05","PL","Import","Services informatiques",264224.18,"EUR"
"TRX_008169","537199735","2023-10","MX","Import","Publicité",1836.11,"EUR"
"TRX_008170","861172712","2023-03","AU","Export","Support technique",112146.82,"EUR"
"TRX_008171","711765658","2025-02","US","Import","Leasing",67794,"GBP"
"TRX_008172","642048867","2025-08","IT","Import","Maintenance",74320.27,"GBP"
"TRX_008173","605255483","2023-05","GB","Import","Logistique",44866.06,"GBP"
"TRX_008174","847381352","2024-10","CN","Import","Support technique",155636.43,"USD"
"TRX_008175","746566713","2023-09","DE","Import","Support technique",41448.68,"GBP"
"TRX_008176","856514727","2025-03","ES","Import","Fret",164107.24,"GBP"
"TRX_008177","884061319","2024-03","CA","Import","Fret",103052.34,"GBP"
"TRX_008178","393166433","2023-11","JP","Export","Consulting",134613.79,"EUR"
"TRX_008179","474525303","2024-07","US","Import","Logistique",130652.46,"EUR"
"TRX_008180","719557960","2024-02","CA","Import","Maintenance",69540.79,"USD"
"TRX_008181","877218337","2025-02","ES","Export","Services informatiques",168030.81,"EUR"
"TRX_008182","476535691","2025-11","IT","Export","Fret",30599.96,"USD"
"TRX_008183","323631095","2024-01","IT","Export","Leasing",31661.49,"GBP"
"TRX_008184","410125118","2025-03","BE","Import","Publicité",75575.12,"USD"
"TRX_008185","581392676","2024-08","GB","Export","Publicité",181688.94,"GBP"
"TRX_008186","518566719","2023-02","ES","Import","Leasing",19948.98,"EUR"
"TRX_008187","685664947","2025-05","JP","Export","Publicité",52689.02,"EUR"
"TRX_008188","440608028","2025-11","BR","Export","R&D",148485.05,"EUR"
"TRX_008189","566062183","2025-05","HK","Import","Support technique",124123.15,"EUR"
"TRX_008190","542642532","2025-10","IN","Import","Support technique",243524.13,"USD"
"TRX_008191","884164131","2025-01","CN","Export","Fret",38122.88,"USD"
"TRX_008192","767262414","2023-12","GB","Export","Publicité",82298.07,"EUR"
"TRX_008193","676822243","2024-06","SE","Export","Courtage",89822.85,"EUR"
"TRX_008194","629877872","2024-12","BE","Import","Leasing",4723.79,"GBP"
"TRX_008195","629877872","2025-10","US","Export","Services informatiques",10765.52,"EUR"
"TRX_008196","744461512","2025-08","JP","Export","Fret",250867.39,"GBP"
"TRX_008197","749965780","2023-06","GB","Import","Consulting",48275.37,"USD"
"TRX_008198","723490657","2023-04","PL","Export","Maintenance",23386.13,"USD"
"TRX_008199","763468302","2023-02","IT","Import","Consulting",113421.38,"USD"
"TRX_008200","884164131","2023-02","DE","Import","Consulting",98519.11,"USD"
"TRX_008201","695390113","2023-09","IT","Import","Logistique",95296.64,"EUR"
"TRX_008202","884061319","2025-03","BE","Import","Consulting",31524.19,"EUR"
"TRX_008203","765787874","2025-01","HK","Export","Consulting",793.37,"EUR"
"TRX_008204","764929686","2024-07","SE","Import","Fret",140972.48,"GBP"
"TRX_008205","433935973","2025-12","NL","Export","Services informatiques",63553.64,"GBP"
"TRX_008206","310982527","2023-06","BE","Export","Logistique",31053.53,"USD"
"TRX_008207","703507416","2024-01","BR","Export","Logistique",233233.16,"EUR"
"TRX_008208","642048867","2025-02","SE","Export","Courtage",33242.93,"GBP"
"TRX_008209","688560550","2025-06","US","Export","Consulting",220970.52,"EUR"
"TRX_008210","433935973","2023-06","AU","Export","Support technique",63431.08,"GBP"
"TRX_008211","720493468","2025-07","BR","Import","Leasing",111833.32,"GBP"
"TRX_008212","405807560","2023-02","IT","Export","R&D",124072.09,"USD"
"TRX_008213","338158626","2023-10","IT","Export","Consulting",11799,"USD"
"TRX_008214","375657968","2024-01","CN","Export","Maintenance",33794.14,"EUR"
"TRX_008215","576361912","2025-04","AU","Export","Leasing",233581.01,"EUR"
"TRX_008216","774235526","2023-11","GB","Export","Publicité",66886.56,"USD"
"TRX_008217","642048867","2024-08","SG","Import","Courtage",127455.11,"EUR"
"TRX_008218","676911174","2025-09","CA","Import","Logistique",21763,"EUR"
"TRX_008219","560040156","2023-06","SE","Import","Courtage",46640.45,"EUR"
"TRX_008220","508284398","2024-05","US","Export","Courtage",14410.42,"USD"
"TRX_008221","721548039","2024-06","GB","Export","Courtage",106090.93,"GBP"
"TRX_008222","310982527","2025-06","CN","Import","Courtage",72913.27,"EUR"
"TRX_008223","887981678","2023-11","CN","Export","Fret",73817.29,"EUR"
"TRX_008224","579634961","2025-11","CH","Import","Consulting",71756.12,"GBP"
"TRX_008225","596267799","2024-10","CA","Export","Maintenance",149398.47,"EUR"
"TRX_008226","329870562","2023-10","JP","Export","Leasing",41236.33,"USD"
"TRX_008227","657370909","2024-09","JP","Export","R&D",47131.9,"GBP"
"TRX_008228","521430532","2024-06","CH","Export","Maintenance",202204.87,"GBP"
"TRX_008229","605255483","2025-05","AU","Export","R&D",86028.99,"EUR"
"TRX_008230","763468302","2023-11","SG","Export","Publicité",232537.46,"EUR"
"TRX_008231","763468302","2025-03","SE","Import","Leasing",107748.84,"USD"
"TRX_008232","746916022","2023-09","ZA","Export","Support technique",7083.1,"USD"
"TRX_008233","596267799","2023-02","US","Import","Consulting",109250.38,"EUR"
"TRX_008234","614220298","2023-04","SE","Export","R&D",142182.86,"EUR"
"TRX_008235","767464543","2025-08","DE","Export","Courtage",148740.21,"USD"
"TRX_008236","414415144","2023-01","CN","Import","Logistique",79777.82,"GBP"
"TRX_008237","672446413","2024-06","BR","Import","Leasing",43799.38,"EUR"
"TRX_008238","691448741","2024-08","CH","Import","R&D",108457.12,"USD"
"TRX_008239","837130741","2025-01","MX","Import","Consulting",164463.39,"GBP"
"TRX_008240","560040156","2023-03","AU","Import","Fret",87327.09,"GBP"
"TRX_008241","807180823","2023-04","PL","Export","Leasing",32393.66,"EUR"
"TRX_008242","525722212","2025-09","SE","Export","Fret",101585.55,"GBP"
"TRX_008243","637666647","2023-10","CH","Import","Services informatiques",18370.12,"EUR"
"TRX_008244","616907383","2023-04","ES","Import","Maintenance",53052.77,"USD"
"TRX_008245","774235526","2025-04","IT","Export","Maintenance",15713.99,"GBP"
"TRX_008246","688560550","2023-05","SG","Import","Services informatiques",204615.21,"GBP"
"TRX_008247","309150406","2023-10","US","Export","Publicité",63176.05,"EUR"
"TRX_008248","521430532","2024-03","ES","Export","Logistique",80347.42,"EUR"
"TRX_008249","608751238","2023-11","ZA","Import","Publicité",22953.79,"GBP"
"TRX_008250","375657968","2023-05","ZA","Export","Fret",23319.28,"GBP"
"TRX_008251","579634961","2023-11","UK","Import","Logistique",37849.39,"USD"
"TRX_008252","642048867","2025-08","GB","Import","Services informatiques",81242.37,"EUR"
"TRX_008253","393360074","2024-05","US","Import","Logistique",104357.19,"EUR"
"TRX_008254","375657968","2025-12","NL","Import","Maintenance",272140.68,"GBP"
"TRX_008255","375657968","2023-11","DE","Import","Fret",157140.69,"USD"
"TRX_008256","414415144","2023-10","HK","Export","Logistique",36407.27,"USD"
"TRX_008257","581392676","2023-09","IN","Import","Maintenance",184490.45,"EUR"
"TRX_008258","847381352","2023-11","GB","Export","Fret",203597.57,"EUR"
"TRX_008259","744461512","2025-10","BR","Export","Courtage",14252.47,"EUR"
"TRX_008260","521138762","2025-12","MX","Import","Consulting",177808.92,"USD"
"TRX_008261","591828838","2023-12","SE","Export","Courtage",190761.31,"EUR"
"TRX_008262","719557960","2023-04","IN","Export","Leasing",71330.87,"GBP"
"TRX_008263","884061319","2025-09","DE","Import","Logistique",104085.72,"EUR"
"TRX_008264","782062519","2023-04","CN","Export","Support technique",161102.88,"EUR"
"TRX_008265","579634961","2024-06","SE","Import","Consulting",228901.83,"GBP"
"TRX_008266","315788838","2023-06","SE","Export","Maintenance",51546.84,"GBP"
"TRX_008267","477037712","2025-03","MX","Export","Support technique",77027.1,"USD"
"TRX_008268","347556303","2025-04","MX","Import","Courtage",58637.71,"USD"
"TRX_008269","557866768","2023-09","BE","Export","Courtage",134955.51,"GBP"
"TRX_008270","663658596","2023-01","PL","Import","Consulting",8803.87,"EUR"
"TRX_008271","440608028","2025-07","US","Import","Leasing",60953.51,"USD"
"TRX_008272","309150406","2024-07","US","Export","Consulting",7338.25,"GBP"
"TRX_008273","676822243","2025-08","JP","Import","Services informatiques",61167.06,"GBP"
"TRX_008274","596267799","2023-10","US","Export","Maintenance",18053.89,"EUR"
"TRX_008275","46072262030","2023-04","NL","Export","Maintenance",61943.57,"GBP"
"TRX_008276","476535691","2024-07","DE","Export","Courtage",109616.2,"USD"
"TRX_008277","714974780","2024-03","IT","Import","Support technique",33023.9,"GBP"
"TRX_008278","702445345","2025-01","US","Export","Maintenance",308704.85,"USD"
"TRX_008279","462492166","2025-07","HK","Import","Fret",201645.16,"USD"
"TRX_008280","414429749","2024-10","NL","Export","Publicité",5783.28,"EUR"
"TRX_008281","440608028","2025-09","JP","Export","Consulting",96180.14,"GBP"
"TRX_008282","630180145","2023-06","DE","Export","Leasing",160076.56,"EUR"
"TRX_008283","703507416","2025-10","SE","Export","Courtage",122501.77,"EUR"
"TRX_008284","503421033","2025-03","GB","Export","Maintenance",19756.51,"USD"
"TRX_008285","407242734","2025-11","GB","Import","Fret",42726.9,"EUR"
"TRX_008286","474525303","2025-06","JP","Import","R&D",192364.25,"USD"
"TRX_008287","696944942","2025-12","SG","Export","Maintenance",118053.33,"USD"
"TRX_008288","57697082716","2023-09","US","Import","Logistique",102043.18,"USD"
"TRX_008289","379596645","2024-06","CA","Import","Logistique",122487.91,"USD"
"TRX_008290","676822243","2025-07","JP","Import","Consulting",20682.94,"USD"
"TRX_008291","884164131","2024-05","CN","Export","Fret",202152.17,"EUR"
"TRX_008292","596267799","2023-07","CA","Export","Fret",146632.04,"GBP"
"TRX_008293","746566713","2023-05","MX","Export","Support technique",30968.69,"EUR"
"TRX_008294","703507416","2023-06","NL","Import","R&D",106515.99,"USD"
"TRX_008295","694567969","2023-10","SE","Import","Leasing",10556.04,"EUR"
"TRX_008296","533673301","2023-01","MX","Export","Consulting",584.53,"GBP"
"TRX_008297","476518783","2023-11","CN","Import","Publicité",114608.89,"USD"
"TRX_008298","630180145","2023-01","JP","Export","Fret",174050.26,"EUR"
"TRX_008299","310982527","2023-10","JP","Import","Publicité",41841,"GBP"
"TRX_008300","503082497","2024-11","CN","Export","Logistique",130265.85,"USD"
"TRX_008301","557866768","2025-07","CA","Export","Services informatiques",134275.95,"EUR"
"TRX_008302","663658596","2023-07","IT","Import","Logistique",232021.37,"GBP"
"TRX_008303","600444026","2024-08","HK","Export","Fret",18242.9,"GBP"
"TRX_008304","723490657","2025-05","BR","Import","R&D",157562.39,"EUR"
"TRX_008305","719557960","2024-11","GB","Import","Services informatiques",75584.39,"EUR"
"TRX_008306","464386132","2025-02","SE","Export","Leasing",1505.96,"USD"
"TRX_008307","356174702","2023-05","GB","Import","Courtage",68913.47,"USD"
"TRX_008308","767262414","2024-10","GB","Export","R&D",3747.34,"GBP"
"TRX_008309","763468302","2023-10","JP","Export","Maintenance",7838.76,"EUR"
"TRX_008310","622525805","2023-10","CN","Export","Maintenance",142427.95,"USD"
"TRX_008311","765787874","2024-07","DE","Import","Fret",34259.14,"USD"
"TRX_008312","476535691","2024-01","CN","Export","Consulting",269165.45,"GBP"
"TRX_008313","892617147","2023-10","CN","Import","Logistique",86639.09,"USD"
"TRX_008314","600444026","2024-12","AU","Import","Services informatiques",15298.43,"USD"
"TRX_008315","763468302","2025-09","CA","Export","Logistique",131718.62,"USD"
"TRX_008316","701750464","2025-01","PL","Export","Leasing",32282.55,"GBP"
"TRX_008317","576361912","2025-09","BR","Import","Fret",268295.83,"GBP"
"TRX_008318","807180823","2024-02","BR","Import","Consulting",319922.39,"USD"
"TRX_008319","744461512","2023-04","CH","Import","Publicité",46353.06,"EUR"
"TRX_008320","720493468","2024-04","BE","Import","Fret",156416.12,"GBP"
"TRX_008321","896319729","2024-04","CH","Export","Consulting",5846.31,"GBP"
"TRX_008322","407242734","2024-01","CA","Import","Publicité",55080.6,"GBP"
"TRX_008323","414415144","2023-12","PL","Import","Logistique",102181.93,"USD"
"TRX_008324","310982527","2024-06","SG","Export","Leasing",100718.06,"GBP"
"TRX_008325","421210989","2023-11","DE","Import","Consulting",65218.3,"USD"
"TRX_008326","763468302","2024-07","SE","Export","R&D",149542.83,"EUR"
"TRX_008327","558882815","2024-03","IN","Export","Logistique",32182.96,"EUR"
"TRX_008328","691448741","2025-06","MX","Import","Courtage",97105.98,"EUR"
"TRX_008329","464357789","2025-03","CA","Export","R&D",41580.74,"GBP"
"TRX_008330","347556303","2023-09","ES","Export","Consulting",43702.21,"GBP"
"TRX_008331","685664947","2023-04","BR","Import","Consulting",135592.2,"EUR"
"TRX_008332","588475975","2024-07","JP","Import","Services informatiques",79406.14,"GBP"
"TRX_008333","763799764","2023-11","BE","Import","Publicité",55636.99,"USD"
"TRX_008334","637666647","2024-09","BR","Export","Maintenance",134349.44,"EUR"
"TRX_008335","716364994","2023-11","GB","Export","Fret",12468.14,"USD"
"TRX_008336","558882815","2023-11","SG","Import","Services informatiques",3170.16,"EUR"
"TRX_008337","884164131","2024-01","CN","Export","Courtage",34871.85,"GBP"
"TRX_008338","630180145","2023-06","IT","Import","Services informatiques",27488.36,"EUR"
"TRX_008339","859293323","2023-01","JP","Import","Consulting",110701.07,"USD"
"TRX_008340","797676830","2024-12","SG","Import","Leasing",93715.57,"USD"
"TRX_008341","676822243","2025-03","GB","Export","R&D",41562.39,"USD"
"TRX_008342","429562558","2025-11","JP","Export","Leasing",10135.02,"USD"
"TRX_008343","503082497","2025-09","JP","Import","Courtage",74276.39,"EUR"
"TRX_008344","688560550","2023-06","HK","Import","Services informatiques",154673.02,"EUR"
"TRX_008345","694567969","2024-01","ES","Export","Support technique",192180.49,"GBP"
"TRX_008346","760373229","2025-12","BR","Import","Services informatiques",66034.93,"USD"
"TRX_008347","414429749","2023-07","HK","Export","Services informatiques",94652.41,"EUR"
"TRX_008348","663658596","2025-11","ES","Export","Fret",80174.54,"GBP"
"TRX_008349","509623141","2024-05","AU","Import","R&D",260438.05,"GBP"
"TRX_008350","721548039","2025-01","ES","Export","R&D",37025.01,"EUR"
"TRX_008351","474525303","2024-07","MX","Export","Leasing",59288,"USD"
"TRX_008352","503082497","2023-03","JP","Export","Support technique",85447.26,"GBP"
"TRX_008353","774235526","2025-09","BE","Export","Courtage",279029.22,"GBP"
"TRX_008354","410125118","2023-04","PL","Import","Consulting",91691.12,"USD"
"TRX_008355","856514727","2023-04","HK","Export","Logistique",247032.19,"EUR"
"TRX_008356","896319729","2024-06","US","Import","Services informatiques",232900.03,"EUR"
"TRX_008357","588475975","2024-07","HK","Import","Support technique",87381.34,"GBP"
